sync_index,port,frame_index,frame_time
317,4,316,18084.6673297
318,3,318,18084.83448205
318,2,318,18084.8343386
318,0,318,18084.8352829
318,1,317,18084.8343651
318,4,317,18084.835267349998
319,3,319,18085.00182685
319,2,319,18085.0032575
319,0,319,18085.0017171
319,1,318,18085.001393749997
319,4,318,18085.00132835
320,3,320,18085.1694149
320,2,320,18085.167273400002
320,0,320,18085.167337400002
320,1,319,18085.16828715
320,4,319,18085.1685622
321,3,321,18085.33444765
321,2,321,18085.33437195
321,0,321,18085.3414275
321,1,320,18085.33548075
321,4,320,18085.33430585
322,3,322,18085.5054388
322,2,322,18085.500826249998
322,0,322,18085.50171695
322,1,321,18085.50090185
322,4,321,18085.500897849997
323,3,323,18085.6678027
323,2,323,18085.66797275
323,0,323,18085.6678896
323,1,322,18085.66977145
323,4,322,18085.667929099996
324,3,324,18085.8344363
324,2,324,18085.83433265
324,0,324,18085.8342356
324,1,323,18085.8353064
324,4,323,18085.83437535
325,3,325,18086.0013695
325,2,325,18086.001235
325,0,325,18086.00137505
325,1,324,18086.00127175
325,4,324,18086.0017828
326,3,326,18086.16952245
326,2,326,18086.16804925
326,0,326,18086.16791345
326,1,325,18086.16993
326,4,325,18086.16797055
327,3,327,18086.33514345
327,2,327,18086.3353803
327,0,327,18086.33598995
327,1,326,18086.3350598
327,4,326,18086.335185850003
328,3,328,18086.50164985
328,2,328,18086.5020194
328,0,328,18086.5015816
328,1,327,18086.5038953
328,4,327,18086.501675649997
329,3,329,18086.66721815
329,2,329,18086.66830725
329,0,329,18086.6673673
329,1,328,18086.6713171
329,4,328,18086.6672573
330,3,330,18086.834196199998
330,2,330,18086.8343941
330,0,330,18086.841171250002
330,1,329,18086.8343256
330,4,329,18086.83431265
331,3,331,18087.0012441
331,2,331,18087.0014375
331,0,331,18087.001330550003
331,1,330,18087.00192805
331,4,330,18087.001203
332,3,332,18087.1679774
332,2,332,18087.168380900002
332,0,332,18087.167983
332,1,331,18087.16807465
332,4,331,18087.16788775
333,3,333,18087.333764249997
333,2,333,18087.3347545
333,0,333,18087.33560095
333,1,332,18087.334920499998
333,4,332,18087.3347981
334,3,334,18087.501701449997
334,2,334,18087.500795549997
334,0,334,18087.501663900002
334,1,333,18087.50096045
334,4,333,18087.50317565
335,3,335,18087.667920350003
335,2,335,18087.667883050002
335,0,335,18087.6679614
335,1,334,18087.6678109
335,4,334,18087.67140145
336,3,336,18087.83382635
336,2,336,18087.8340367
336,0,336,18087.83477385
336,1,335,18087.844213949997
336,4,335,18087.83471515
337,3,337,18088.0009595
337,2,337,18088.00089715
337,0,337,18088.00081025
337,1,336,18088.000960899997
337,4,336,18088.0098363
338,3,338,18088.1679531
338,2,338,18088.168158200002
338,0,338,18088.1677914
338,1,337,18088.170469700002
338,4,337,18088.1682362
339,3,339,18088.3348936
339,2,339,18088.333720399998
339,0,339,18088.3347802
339,1,338,18088.33545805
339,4,338,18088.334732850002
340,3,340,18088.50165965
340,2,340,18088.50245495
340,0,340,18088.5006704
340,1,339,18088.5017075
340,4,339,18088.501825699997
341,3,341,18088.66859075
341,2,341,18088.66777445
341,0,341,18088.667763999998
341,1,340,18088.667692900002
341,4,340,18088.6720663
342,3,342,18088.83575385
342,2,342,18088.833937299998
342,0,342,18088.83509415
342,1,341,18088.835013249998
342,4,341,18088.835394
343,3,343,18089.0011759
343,2,343,18089.0019812
343,0,343,18089.0011586
343,1,342,18089.001187050002
343,4,342,18089.001036100002
344,3,344,18089.17072375
344,2,344,18089.16799365
344,0,344,18089.16786945
344,1,343,18089.16839535
344,4,343,18089.1679469
345,3,345,18089.33495855
345,2,345,18089.3344859
345,0,345,18089.33430455
345,1,344,18089.33421475
345,4,344,18089.334333849998
346,3,346,18089.502179299998
346,2,346,18089.50032445
346,0,346,18089.501949550002
346,1,345,18089.501597399998
346,4,345,18089.5016548
347,3,347,18089.6702343
347,2,347,18089.668432550003
347,0,347,18089.667436249998
347,1,346,18089.667446350002
347,4,346,18089.6685124
348,3,348,18089.833879700003
348,2,348,18089.83493905
348,0,348,18089.8349143
348,1,347,18089.8339491
348,4,347,18089.83512045
349,3,349,18090.00023115
349,2,349,18090.0014599
349,0,349,18090.0014918
349,1,348,18090.001343
349,4,348,18090.0015008
350,3,350,18090.167506550002
350,2,350,18090.16828925
350,0,350,18090.1673469
350,1,349,18090.16831415
350,4,349,18090.1674528
351,3,351,18090.33506755
351,2,351,18090.33438075
351,0,351,18090.3345422
351,1,350,18090.33446915
351,4,350,18090.33458505
352,3,352,18090.500962799997
352,2,352,18090.50098475
352,0,352,18090.500903400003
352,1,351,18090.50087515
352,4,351,18090.50176945
353,3,353,18090.66795425
353,2,353,18090.66838445
353,0,353,18090.66804985
353,1,352,18090.66796105
353,4,352,18090.667873849998
354,3,354,18090.8348671
354,2,354,18090.834840249998
354,0,354,18090.834793449998
354,1,353,18090.83374345
354,4,353,18090.8351646
355,3,355,18091.00045185
355,2,355,18091.00218915
355,0,355,18091.0016721
355,1,354,18091.0021036
355,4,354,18091.00166145
356,3,356,18091.167864349998
356,2,356,18091.167840950002
356,0,356,18091.16892535
356,1,355,18091.1677161
356,4,355,18091.1677443
357,3,357,18091.3346267
357,2,357,18091.33455115
357,0,357,18091.3350522
357,1,356,18091.33471255
357,4,356,18091.33473085
358,3,358,18091.500785700002
358,2,358,18091.5007214
358,0,358,18091.5016633
358,1,357,18091.5040836
358,4,357,18091.504330249998
359,3,359,18091.6679733
359,2,359,18091.668158549997
359,0,359,18091.668041700003
359,1,358,18091.6678962
359,4,358,18091.66810095
360,3,360,18091.8356546
360,2,360,18091.836037150002
360,0,360,18091.8344144
360,1,359,18091.8343408
360,4,359,18091.8353392
361,3,361,18092.00083075
361,2,361,18092.0087405
361,0,361,18092.0007435
361,1,360,18092.00093055
361,4,360,18092.000939949998
362,3,362,18092.1678835
362,2,362,18092.1679587
362,0,362,18092.1679741
362,1,361,18092.168073499997
362,4,361,18092.168252850002
363,3,363,18092.3346329
363,2,363,18092.3345766
363,0,363,18092.33441415
363,1,362,18092.3346379
363,4,362,18092.334798249998
364,3,364,18092.500936
364,2,364,18092.50473265
364,0,364,18092.5017597
364,1,363,18092.5008589
364,4,363,18092.500927
365,3,365,18092.66788695
365,2,365,18092.6686638
365,0,365,18092.6678396
365,1,364,18092.6679383
365,4,364,18092.667961
366,3,366,18092.834279900002
366,2,366,18092.834362
366,0,366,18092.83512085
366,1,365,18092.834507300002
366,4,365,18092.83419075
367,3,367,18093.001106850003
367,2,367,18093.0090988
367,0,367,18093.001276349998
367,1,366,18093.00101535
367,4,366,18093.00098125
368,3,368,18093.167805
368,2,368,18093.1678685
368,0,368,18093.175532100002
368,1,367,18093.16802335
368,4,367,18093.16861375
369,3,369,18093.334583149997
369,2,369,18093.33463815
369,0,369,18093.3347059
369,1,368,18093.33930765
369,4,368,18093.3345007
370,3,370,18093.500930000002
370,2,370,18093.5020093
370,0,370,18093.50364335
370,1,369,18093.50089515
370,4,369,18093.5036819
371,3,371,18093.6680489
371,2,371,18093.66795825
371,0,371,18093.668582749997
371,1,370,18093.668141000002
371,4,370,18093.668051499997
372,3,372,18093.834896250002
372,2,372,18093.835119
372,0,372,18093.8350359
372,1,371,18093.83517975
372,4,371,18093.8349602
373,3,373,18094.008157800003
373,2,373,18094.0010605
373,0,373,18094.002721
373,1,372,18094.00089105
373,4,372,18094.0009343
374,3,374,18094.1680078
374,2,374,18094.16821195
374,0,374,18094.167917400002
374,1,373,18094.16795315
374,4,373,18094.16895465
375,3,375,18094.33431265
375,2,375,18094.33425105
375,0,375,18094.33432555
375,1,374,18094.334444350003
375,4,374,18094.3351367
376,3,376,18094.5019334
376,2,376,18094.5007449
376,0,376,18094.500716199997
376,1,375,18094.501749199997
376,4,375,18094.5017161
377,3,377,18094.6678976
377,2,377,18094.667949000002
377,0,377,18094.667777900002
377,1,376,18094.668512800003
377,4,376,18094.66821235
378,3,378,18094.83508495
378,2,378,18094.83496065
378,0,378,18094.83482215
378,1,377,18094.83494185
378,4,377,18094.83842105
379,3,379,18095.001112650003
379,2,379,18095.00490585
379,0,379,18095.00128945
379,1,378,18095.00191125
379,4,378,18095.001900249998
380,3,380,18095.168365049998
380,2,380,18095.1679749
380,0,380,18095.168131
380,1,379,18095.167945499998
380,4,379,18095.16831195
381,3,381,18095.334184
381,2,381,18095.33844345
381,0,381,18095.33424755
381,1,380,18095.3342686
381,4,380,18095.3351285
382,3,382,18095.50166855
382,2,382,18095.5008312
382,0,382,18095.50080105
382,1,381,18095.5009403
382,4,381,18095.50565775
383,3,383,18095.6679294
383,2,383,18095.6678081
383,0,383,18095.6678827
383,1,382,18095.667891999998
383,4,382,18095.6757026
384,3,384,18095.8382154
384,2,384,18095.8352477
384,0,384,18095.834240700002
384,1,383,18095.8341546
384,4,383,18095.83425095
385,3,385,18096.00105055
385,2,385,18096.0010329
385,0,385,18096.001144150003
385,1,384,18096.0106825
385,4,384,18096.0027843
386,3,386,18096.16852425
386,2,386,18096.16767055
386,0,386,18096.167705699998
386,1,385,18096.167751599998
386,4,385,18096.1677088
387,3,387,18096.33614065
387,2,387,18096.33392145
387,0,387,18096.3349075
387,1,386,18096.335193
387,4,386,18096.337820250003
388,3,388,18096.5042648
388,2,388,18096.500805
388,0,388,18096.50431465
388,1,387,18096.50083085
388,4,387,18096.501766449997
389,3,389,18096.66844955
389,2,389,18096.66829925
389,0,389,18096.66835705
389,1,388,18096.6684915
389,4,388,18096.6686579
390,3,390,18096.834305149998
390,2,390,18096.834405150003
390,0,390,18096.83446775
390,1,389,18096.8346797
390,4,389,18096.8351808
391,3,391,18097.00500225
391,2,391,18097.0009374
391,0,391,18097.00179145
391,1,390,18097.0008267
391,4,390,18097.0008433
392,3,392,18097.169238299997
392,2,392,18097.1690627
392,0,392,18097.166851050002
392,1,391,18097.168351649998
392,4,391,18097.167901599998
393,3,393,18097.33492825
393,2,393,18097.334991049996
393,0,393,18097.33387755
393,1,392,18097.335093050002
393,4,392,18097.3357497
394,3,394,18097.50259275
394,2,394,18097.50142355
394,0,394,18097.5023811
394,1,393,18097.50035375
394,4,393,18097.50139125
395,3,395,18097.67132645
395,2,395,18097.668082199998
395,0,395,18097.66777575
395,1,394,18097.6680864
395,4,394,18097.667816
396,3,396,18097.835645450003
396,2,396,18097.835147799997
396,0,396,18097.8349854
396,1,395,18097.8340481
396,4,395,18097.83412275
397,3,397,18098.00148405
397,2,397,18098.00140645
397,0,397,18098.00028785
397,1,396,18098.001351
397,4,396,18098.00152425
398,3,398,18098.167876699998
398,2,398,18098.167983699997
398,0,398,18098.1679923
398,1,397,18098.16849445
398,4,397,18098.167920300002
399,3,399,18098.335399199997
399,2,399,18098.33498205
399,0,399,18098.34419095
399,1,398,18098.3351178
399,4,398,18098.33505735
400,3,400,18098.5009173
400,2,400,18098.5008981
400,0,400,18098.502014849997
400,1,399,18098.50271195
400,4,399,18098.501881199998
401,3,401,18098.6682103
401,2,401,18098.6680874
401,0,401,18098.6682148
401,1,400,18098.6680718
401,4,400,18098.66894585
402,3,402,18098.8351312
402,2,402,18098.834882199997
402,0,402,18098.8352367
402,1,401,18098.83501125
402,4,401,18098.834821099997
403,3,403,18099.00094365
403,2,403,18099.00139705
403,0,403,18099.0008427
403,1,402,18099.0011065
403,4,402,18099.001008799998
404,3,404,18099.1682249
404,2,404,18099.1687916
404,0,404,18099.16831855
404,1,403,18099.1682316
404,4,403,18099.16814365
405,3,405,18099.33379795
405,2,405,18099.3338535
405,0,405,18099.33485535
405,1,404,18099.33487765
405,4,404,18099.334804600003
406,3,406,18099.5008918
406,2,406,18099.50156595
406,0,406,18099.501106
406,1,405,18099.50117865
406,4,405,18099.50113465
407,3,407,18099.6679832
407,2,407,18099.667899250002
407,0,407,18099.6679303
407,1,406,18099.668038900003
407,4,406,18099.668137
408,3,408,18099.83478905
408,2,408,18099.8349163
408,0,408,18099.8348999
408,1,407,18099.83485965
408,4,407,18099.8352958
409,3,409,18100.0013742
409,2,409,18100.004129
409,0,409,18100.000999850003
409,1,408,18100.00107505
409,4,408,18100.001201
410,3,410,18100.171996600002
410,2,410,18100.1687552
410,0,410,18100.168055249997
410,1,409,18100.16783315
410,4,409,18100.16793745
411,3,411,18100.335090649998
411,2,411,18100.3340842
411,0,411,18100.33520045
411,1,410,18100.3355033
411,4,410,18100.3339186
412,3,412,18100.501215049997
412,2,412,18100.50117565
412,0,412,18100.50144575
412,1,411,18100.5010117
412,4,411,18100.501138300002
413,3,413,18100.6679467
413,2,413,18100.66812835
413,0,413,18100.6681728
413,1,412,18100.6679762
413,4,412,18100.668209800002
414,3,414,18100.83389735
414,2,414,18100.83525775
414,0,414,18100.8350846
414,1,413,18100.8348929
414,4,413,18100.8349342
415,3,415,18101.00106435
415,2,415,18101.00115855
415,0,415,18101.0017306
415,1,414,18101.0011915
415,4,414,18101.00632615
