sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
137,3,137,31364.834621100003,6,95.45066833496094,110.15260314941406,0.05400000140070915,0.16200000047683716
137,3,137,31364.834621100003,7,120.38499450683594,111.44731903076172,0.1080000028014183,0.16200000047683716
137,3,137,31364.834621100003,8,148.00038146972656,110.3514633178711,0.16200000047683716,0.16200000047683716
137,3,137,31364.834621100003,9,99.4820785522461,137.33450317382812,0.05400000140070915,0.2160000056028366
137,3,137,31364.834621100003,10,124.2083511352539,136.5167694091797,0.1080000028014183,0.2160000056028366
137,3,137,31364.834621100003,11,149.36485290527344,136.46783447265625,0.16200000047683716,0.2160000056028366
137,0,137,31364.835746899997,0,166.72991943359375,178.8366241455078,0.05400000140070915,0.05400000140070915
137,0,137,31364.835746899997,1,186.51002502441406,174.2772979736328,0.1080000028014183,0.05400000140070915
137,0,137,31364.835746899997,2,207.60328674316406,170.49671936035156,0.16200000047683716,0.05400000140070915
137,0,137,31364.835746899997,3,172.5496368408203,202.40318298339844,0.05400000140070915,0.1080000028014183
137,0,137,31364.835746899997,4,192.6724395751953,199.57669067382812,0.1080000028014183,0.1080000028014183
137,0,137,31364.835746899997,5,213.4242401123047,198.28097534179688,0.16200000047683716,0.1080000028014183
137,0,137,31364.835746899997,6,179.5531768798828,225.91111755371094,0.05400000140070915,0.16200000047683716
137,0,137,31364.835746899997,7,197.78384399414062,225.3719024658203,0.1080000028014183,0.16200000047683716
137,0,137,31364.835746899997,8,218.69290161132812,221.93023681640625,0.16200000047683716,0.16200000047683716
137,0,137,31364.835746899997,9,184.243896484375,251.90306091308594,0.05400000140070915,0.2160000056028366
137,0,137,31364.835746899997,10,203.8468017578125,249.13523864746094,0.1080000028014183,0.2160000056028366
137,0,137,31364.835746899997,11,222.5820770263672,247.87908935546875,0.16200000047683716,0.2160000056028366
137,1,137,31364.8344494,0,254.47824096679688,262.1678771972656,0.05400000140070915,0.05400000140070915
137,1,137,31364.8344494,1,275.3277282714844,247.63621520996094,0.1080000028014183,0.05400000140070915
