,sync_index,port_A,port_B,time_A,time_B,point_id,loc_board_x,loc_board_y,loc_img_x_A,loc_img_y_A,loc_img_x_B,loc_img_y_B
2374,165,1,2,486.73625385,486.73356025,6,0.05249999836087227,0.1574999988079071,784.552734375,412.1825866699219,711.8442993164062,215.6356964111328
2375,165,1,2,486.73625385,486.73356025,7,0.10499999672174454,0.1574999988079071,764.8048095703125,357.17218017578125,715.2845458984375,192.4441375732422
2376,165,1,2,486.73625385,486.73356025,8,0.1574999988079071,0.1574999988079071,744.7333984375,301.39068603515625,719.54443359375,167.70372009277344
2377,165,1,2,486.73625385,486.73356025,9,0.05249999836087227,0.20999999344348907,733.0980834960938,414.2754211425781,683.3905639648438,209.2798309326172
2378,165,1,2,486.73625385,486.73356025,10,0.10499999672174454,0.20999999344348907,713.7996826171875,361.6961669921875,686.2587890625,186.6373291015625
2379,165,1,2,486.73625385,486.73356025,11,0.1574999988079071,0.20999999344348907,694.10498046875,308.4317626953125,688.4521484375,162.40243530273438
2380,166,1,2,486.9087918,486.9057902,0,0.05249999836087227,0.05249999836087227,891.74169921875,414.70538330078125,773.163330078125,234.94285583496094
2381,166,1,2,486.9087918,486.9057902,1,0.10499999672174454,0.05249999836087227,872.874267578125,353.4087219238281,779.4990234375,211.01852416992188
2382,166,1,2,486.9087918,486.9057902,2,0.1574999988079071,0.05249999836087227,853.7454223632812,291.4091796875,786.6173095703125,184.22877502441406
2383,166,1,2,486.9087918,486.9057902,3,0.05249999836087227,0.10499999672174454,832.3792114257812,416.71099853515625,740.6392822265625,227.74798583984375
2384,166,1,2,486.9087918,486.9057902,4,0.10499999672174454,0.10499999672174454,813.6019287109375,357.5641174316406,747.08447265625,202.93939208984375
2385,166,1,2,486.9087918,486.9057902,5,0.1574999988079071,0.10499999672174454,794.6436157226562,298.04644775390625,752.2039794921875,177.51109313964844
2386,166,1,2,486.9087918,486.9057902,6,0.05249999836087227,0.1574999988079071,777.455810546875,417.6145935058594,709.7578125,219.7666015625
2387,166,1,2,486.9087918,486.9057902,7,0.10499999672174454,0.1574999988079071,759.0919799804688,361.1433410644531,714.3531494140625,195.8834991455078
