sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
52,2,52,96682.00072315,0,130.3882598876953,223.73341369628906,0.05400000140070915,0.05400000140070915
52,2,52,96682.00072315,1,153.343505859375,218.81979370117188,0.1080000028014183,0.05400000140070915
52,2,52,96682.00072315,2,177.65113830566406,215.92901611328125,0.16200000047683716,0.05400000140070915
52,2,52,96682.00072315,3,125.81498718261719,244.5222625732422,0.05400000140070915,0.1080000028014183
52,2,52,96682.00072315,4,149.65902709960938,242.6439666748047,0.1080000028014183,0.1080000028014183
52,2,52,96682.00072315,5,174.50738525390625,239.5623779296875,0.16200000047683716,0.1080000028014183
52,2,52,96682.00072315,7,146.17062377929688,266.4326477050781,0.1080000028014183,0.16200000047683716
52,2,52,96682.00072315,8,170.6476593017578,262.3199768066406,0.16200000047683716,0.16200000047683716
52,2,52,96682.00072315,10,140.6060028076172,291.7855224609375,0.1080000028014183,0.2160000056028366
52,2,52,96682.00072315,11,165.59161376953125,287.5440368652344,0.16200000047683716,0.2160000056028366
52,3,51,96682.00222570001,0,95.19918823242188,143.73211669921875,0.05400000140070915,0.05400000140070915
52,3,51,96682.00222570001,1,130.56805419921875,142.60142517089844,0.1080000028014183,0.05400000140070915
52,3,51,96682.00222570001,2,163.6933135986328,140.97434997558594,0.16200000047683716,0.05400000140070915
52,3,51,96682.00222570001,3,96.73165893554688,167.6141815185547,0.05400000140070915,0.1080000028014183
52,3,51,96682.00222570001,4,132.53306579589844,167.57041931152344,0.1080000028014183,0.1080000028014183
52,3,51,96682.00222570001,5,167.37730407714844,165.65818786621094,0.16200000047683716,0.1080000028014183
52,3,51,96682.00222570001,6,100.18657684326172,194.3651885986328,0.05400000140070915,0.16200000047683716
52,3,51,96682.00222570001,7,136.54129028320312,192.4785919189453,0.1080000028014183,0.16200000047683716
52,3,51,96682.00222570001,8,171.40829467773438,189.2786865234375,0.16200000047683716,0.16200000047683716
52,3,51,96682.00222570001,9,101.81248474121094,222.99929809570312,0.05400000140070915,0.2160000056028366
52,3,51,96682.00222570001,10,139.1975860595703,219.5498809814453,0.1080000028014183,0.2160000056028366
52,3,51,96682.00222570001,11,175.25550842285156,216.31295776367188,0.16200000047683716,0.2160000056028366
52,1,51,96682.00099745,1,74.48532104492188,241.22471618652344,0.1080000028014183,0.05400000140070915
52,1,51,96682.00099745,2,112.63374328613281,229.4770965576172,0.16200000047683716,0.05400000140070915
52,1,51,96682.00099745,4,62.4257698059082,265.96527099609375,0.1080000028014183,0.1080000028014183
52,1,51,96682.00099745,5,103.69561767578125,254.2139129638672,0.16200000047683716,0.1080000028014183
52,1,51,96682.00099745,7,50.54270553588867,293.9996643066406,0.1080000028014183,0.16200000047683716
52,1,51,96682.00099745,8,92.6372299194336,281.29376220703125,0.16200000047683716,0.16200000047683716
52,1,51,96682.00099745,11,82.27912139892578,311.1703796386719,0.16200000047683716,0.2160000056028366
52,0,51,96682.0010443,0,174.9139862060547,384.4249267578125,0.05400000140070915,0.05400000140070915
52,0,51,96682.0010443,1,204.0764923095703,379.0285339355469,0.1080000028014183,0.05400000140070915
52,0,51,96682.0010443,2,232.5998077392578,374.9119567871094,0.16200000047683716,0.05400000140070915
52,0,51,96682.0010443,3,168.64613342285156,411.0859375,0.05400000140070915,0.1080000028014183
52,0,51,96682.0010443,4,199.10772705078125,408.31201171875,0.1080000028014183,0.1080000028014183
52,0,51,96682.0010443,5,229.73106384277344,403.7004699707031,0.16200000047683716,0.1080000028014183
52,0,51,96682.0010443,6,164.171630859375,442.81689453125,0.05400000140070915,0.16200000047683716
52,0,51,96682.0010443,7,194.3965606689453,439.01220703125,0.1080000028014183,0.16200000047683716
52,0,51,96682.0010443,8,226.4748077392578,434.2506408691406,0.16200000047683716,0.16200000047683716
52,4,51,96682.00462485,0,165.45516967773438,42.58753204345703,0.05400000140070915,0.05400000140070915
52,4,51,96682.00462485,1,197.55152893066406,35.88153839111328,0.1080000028014183,0.05400000140070915
52,4,51,96682.00462485,2,231.586181640625,32.497535705566406,0.16200000047683716,0.05400000140070915
52,4,51,96682.00462485,3,161.37559509277344,58.860469818115234,0.05400000140070915,0.1080000028014183
52,4,51,96682.00462485,4,196.4488067626953,55.64702224731445,0.1080000028014183,0.1080000028014183
52,4,51,96682.00462485,6,159.6772918701172,80.89193725585938,0.05400000140070915,0.16200000047683716
